price,address,sqft_living,latitude,longitude,bedrooms,bathrooms,balcony,car_garage,type_of_building,price_sqft
9200000,"Indirapuram, Ghaziabad, Delhi NCR",1660,28.6345978639457,77.3615521659413,3,3,5,,Flat,5542
8000000,"Sector 37D, Gurgaon, Delhi NCR",1803,28.45833751,76.970345,3,3,2,,Flat,4437
6400000,"Sector 118, Noida, Sector 118, Noida, Delhi NCR",1475,28.580262,77.403976,3,2,3,,Individual House,4338
13000000,"Sector 5 Rohini, New Delhi - Rohini, Delhi NCR",1260,28.716136932373047,77.1041488647461,4,2,,,Flat,10317
6000000,"Sohna, Gurgaon, Sector 2 Sohna, Gurgaon, Delhi NCR",1264,28.266656,77.064897,2,2,3,,Individual House,4746
5000000,"Sector 5 Vaishali, Ghaziabad, Delhi NCR",1000,28.643642,77.34532,2,2,1,1,Flat,5000
5000000,"Indirapuram, Shakti Khand 4, Ghaziabad, Delhi NCR",1000,28.650829315185547,77.37139892578125,3,2,2,,Flat,5000
22000000,"Sector 108 Parx Laureate, Noida, Delhi NCR",3195,28.52436637878418,77.37460327148438,3,3,3,,Flat,6885
4500000,"Noida Extension, Greater Noida, Delhi NCR",1067,28.616346,77.362221,2,2,3,,Individual House,4217
4250000,"Greater Noida West, Noida, Delhi NCR",1000,28.6192670059929,77.4285183883815,2,2,3,,Individual House,4250
3800000,"Zeta 2, Greater Noida, Delhi NCR",1050,28.508557,77.5341136,2,2,3,1,Flat,3619
7200000,"D 702., Sector 30, Faridabad, Delhi NCR",1250,28.4478379275138,77.3172846780451,2,2,3,,Flat,5760
7000000,"F 248, 2nd floor, Sushant Lok 2, Gurgaon, Delhi NCR",1078,28.424897,77.084986,2,2,3,,Flat,6493
3140000,"Greater Noida West, Greater Noida, Delhi NCR",835,28.5906688976436,77.4578626522875,2,2,,,Flat,3760
3500000,"sadullapur, Sadullapur, Greater Noida, Delhi NCR",900,28.591666,77.484749,2,2,1,,Flat,3888
4300000,"S-2, A-86, Rampuri, Ghaziabad, Rampuri, Ghaziabad, Delhi NCR",850,28.6708215,77.3291634,2,2,1,2,Flat,5058
4000000,"Sector 87, Faridabad, Delhi NCR",1025,28.4120224356186,77.3436620234332,2,2,,,Flat,3902
7800000,"Noida sec 143, Sector 143, Noida, Delhi NCR",1495,28.502597,77.428742,3,2,4,,Flat,5217
3200000,"Raj Bagh, Ghaziabad, Delhi NCR",850,28.6809766,77.3501214,2,2,,,Flat,3764
4800000,"Sector 143, Noida, Delhi NCR",990,28.5028911,77.4257,2,2,,,Flat,4848
2300000,"Plot No 54-55, Street No: 4, Rajendra Park, Gurgaon, Delhi NCR",750,28.4938375,77.0071875,2,2,2,,Flat,3066
12000000,"Sector 37D, Gurgaon, Sector 37D, Gurgaon, Delhi NCR",2025,28.448734,76.971233,3,5,5,1,Flat,5925
3500000,"Aashiyana, New Gwal Pahari Gurgoan, Gwal Pahari, Gurgaon - South, Delhi NCR",810,28.4305781,77.147745,2,2,3,,Flat,4320
4500000,"Sector 78, Faridabad, Delhi NCR",1200,28.3839618662127,77.3684844005374,2,2,2,,Flat,3750
4250000,"Neeti Khand 1, Ghaziabad, Delhi NCR",900,28.6446455,77.3645325,2,2,,,Flat,4722
3950000,"Sector 168, Noida, Delhi NCR",890,28.4962932685044,77.4085199482841,2,2,,2,Flat,4438
4000000,"Sector 87, Faridabad, Delhi NCR",1025,28.4120224356186,77.3436620234332,2,2,,,Flat,3902
4800000,"Phi 1, Greater Noida, Phi 1, Greater Noida, Delhi NCR",1420,28.4696852432771,77.5382989638331,2,2,3,1,Flat,3380
14000000,"Orchid Island, Gurgaon, Delhi NCR",1543,28.428272247314453,77.06991577148438,3,4,2,,Individual House,9073
7000000,"Sector 33, Sohna, Gurgaon, Delhi NCR",1175,28.247592,77.069185,2,2,2,2,Flat,5957
15500000,"Sushant Lok 1, Gurgaon, Delhi NCR",1470,28.454191,77.0837996,3,3,,,Flat,10544
8000000,"Sector 109, Gurgaon, Delhi NCR",1457,28.5081375,77.008965,3,2,,,Flat,5490
2500000,"Sanjay Nagar, Ghaziabad, Delhi NCR",540,28.6957931,77.4540746,2,2,,,Individual House,4629
3900000,"Raj Nagar Extension, Ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",1135,28.702659,77.417298,2,2,3,,Flat,3436
4500000,"Sector 143 B, Noida, Delhi NCR",950,28.495486,77.25219,2,2,2,,Individual House,4736
15000000,"Sector MI, Manesar, Gurgaon, Delhi NCR",2230,28.490613,77.080014,4,4,,2,Individual House,6726
4500000,"Indirapuram, Ghaziabad, Delhi NCR",1000,28.6493479,77.3696259,2,2,,,Flat,4500
6000000,"Indirapuram, Ghaziabad, Delhi NCR",1450,28.634729,77.35832,2,2,,,Flat,4137
2650000,"NH 24, Ghaziabad, Delhi NCR",840,28.658647,77.4757,2,2,,,Flat,3154
3500000,"Greater Noida West, Greater Noida, Greater Noida West, Greater Noida, Delhi NCR",850,28.5715024536977,77.4743400338994,2,2,2,,Individual House,4117
2700000,"H-119, Palam vihar extension, Palam Vihar Extension, Gurgaon, Delhi NCR",825,28.49823760986328,77.0483627319336,2,2,2,,Flat,3272
3800000,"Sector 53, Noida, Uttar Pradesh, Sector 53, Noida, Delhi NCR",980,28.5905383,77.35981,2,2,1,1,Flat,3877
4500000,"Techzone 4, Greater Noida, Delhi NCR",1125,28.5859957,77.4338341,2,2,,,Individual House,4000
3500000,"Sector 45 Road, Sadarpur, Sector-45, Noida, Uttar Pradesh 201303, Sector 45, Noida, Delhi NCR",850,28.55515416533936,77.3549462910685,2,2,,,Flat,4117
2300000,"SLF VED VIHAR, Loni Dehat, Ghaziabad, Delhi NCR",750,28.75767707824707,77.29827880859375,2,2,1,,Flat,3066
5400000,"Noida Extension, Greater Noida West, Noida, Delhi NCR",1190,28.6192670059929,77.4285183883815,3,2,4,,Flat,4537
8000000,"Sector 10A, Gurgaon, Delhi NCR",1600,28.4446244,77.009305,3,2,,,Individual House,5000
2600000,"Greater Faridabad, Sector 86, Neharpar, Faridabad, Delhi NCR",720,28.390701,77.3408206,2,2,2,,Flat,3611
4500000,"gh-01, sector-01 Greater Noida (West), Ace City Noida Extension, Sector 1, Greater Noida, Uttar Pradesh 201306, Noida Extension Block A, Noida, Delhi NCR",1150,28.562096,77.4524717444809,2,2,3,1,Flat,3913
3900000,"Ajnara genx crossing republic ghaziabad, NH 24, Ghaziabad, Delhi NCR",1250,28.630654,77.436644,2,2,2,,Flat,3120
9500000,"Sector 79, Faridabad, Sector 81, Faridabad, Delhi NCR",1895,28.3924416,77.3442485,3,3,,,Flat,5013
14000000,"Bhola Nath Nagar, New Delhi - East, Delhi NCR",720,28.6685046,77.287636,8,4,4,2,Flat,19444
5100000,"Nawada, New Delhi - West, Delhi NCR",900,28.6271769,77.0396183,3,2,1,1,Flat,5666
5800000,"sector 37d, Sector 37D, Gurgaon, Delhi NCR",1079,28.447972,76.970278,2,2,3,,Individual House,5375
4500000,"Pipal Road, Mohan Garden, New Delhi - West, Delhi NCR",900,28.63306427001953,77.03317260742188,3,2,1,,Flat,5000
3400000,"Shalimar garden extension 2 Ghaziabad, Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",1200,28.636201858520508,77.43346405029297,2,2,1,2,Flat,2833
6050000,"Niti Khand-Indirapuram, Ghaziabad, Delhi NCR",1250,28.6452824,77.3621025,3,2,,,Individual House,4840
7200000,"Sector 110, Noida, Sector 110, Noida, Delhi NCR",1528,28.5320895830119,77.378430896684,3,3,3,2,Flat,4712
4500000,"Raj Nagar Extension Ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",1300,28.70217,77.430308,2,2,2,,Flat,3461
3600000,"Knowledge Park 5, Greater Noida, Delhi NCR",965,28.552658081054688,77.47152709960938,2,2,3,,Flat,3730
4900000,"Noida Extension, Greater Noida, Delhi NCR",1290,28.616346,77.362221,3,2,3,,Individual House,3798
8380000,"Sector 77, Gurgaon, Delhi NCR",1450,28.387426,76.979751,3,3,,,Flat,5779
6700000,"Sector 93B, Noida, Sector 93B, Noida, Delhi NCR",1110,28.5112743408678,77.3916888195878,2,2,3,1,Flat,6036
3700000,"Sainik Nagar, New Delhi - West, Delhi NCR",850,28.61765480041504,77.04246520996094,2,2,1,,Flat,4352
2400000,"2 bhk., Noida Extension, Greater Noida, Delhi NCR",729,28.572023,77.432904,2,2,3,,Individual House,3292
3800000,"pilot no 822 rajinder nager sec 3 Ghaziyabad, Sahibabad, Ghaziabad, Delhi NCR",1000,28.685675,77.3503251,2,2,2,,Individual House,3800
4470000,"Sector 10, Greater Noida, Delhi NCR",1315,28.571936,77.479001,3,3,,,Flat,3399
9500000,"Sector 79, Gurgaon, Sector 79, Gurgaon, Delhi NCR",1587,28.3589451,76.971745,3,2,2,,Flat,5986
3800000,"Noida Extension, Greater Noida, Delhi NCR",975,28.605958,77.444512,2,2,,,Flat,3897
3200000,"NH 24, Ghaziabad, Delhi NCR",1000,28.638572,77.4308515,2,2,,,Flat,3200
13500000,"Sector 52, Gurgaon, Sector 52 Wazirabad, Gurgaon, Delhi NCR",1900,28.4365764,77.083589,3,4,2,1,Individual House,7105
5000000,"B 487, 3rd Floor, Sudershan Park, Motinagar, New Delhi, Sudarshan Park, New Delhi - West, Delhi NCR",900,28.66199111938477,77.13422393798828,3,2,1,1,Flat,5555
4200000,"1134, Tower E, GC5, 5th Avenue, Gaur City 1, Noida Extension, Greater Noida, Sector 4, Greater Noida, Delhi NCR",1050,28.6109351,77.4294948,2,2,2,1,Flat,4000
4200000,"Sector 2 Vaishali, Ghaziabad, Delhi NCR",900,28.638839,77.3405445,2,2,2,,Flat,4666
9500000,"Omega 2, Greater Noida, Delhi NCR",2400,28.4611974,77.5111725,4,4,,,Flat,3958
5200000,"S 002 pan oasis sector 70 noida, Sector 70, Noida, Delhi NCR",1041,28.594127,77.381972327979,2,2,3,,Flat,4995
12000000,"74., Sector 13 Rohini, New Delhi - Rohini, Delhi NCR",900,28.7185467,77.1280819,2,2,1,1,Flat,13333
4500000,"Sector 5 Vaishali, Ghaziabad, Delhi NCR",850,28.643642,77.34532,2,2,,,Individual House,5294
4000000,"Greater Noida West, Greater Noida, Delhi NCR",1050,28.610849,77.456875,2,2,,,Flat,3809
3500000,"NH 24, Ghaziabad, Delhi NCR",965,28.519997,77.376873,2,2,,,Individual House,3626
7500000,"Sultanpur, New Delhi - South, Delhi NCR",1150,28.4969141,77.1652546,3,3,,,Flat,6521
4750000,"Noida Extension, Greater Noida, Delhi NCR",1420,28.604884,77.425914,3,3,3,1,Flat,3345
3500000,"Sector 5 Rajendra Nagar, Ghaziabad, Delhi NCR",650,28.6809994,77.356998,2,2,,,Flat,5384
4000000,"Raj Nagar 2, New Delhi - South, Delhi NCR",700,28.5771809,77.0776363,2,2,,,Flat,5714
2630000,"Sector 95, Gurgaon, Sector 95, Gurgaon, Delhi NCR",645,28.4150217,76.9103909,3,2,3,6,Flat,4077
4100000,"Greater Noida West, Greater Noida, Delhi NCR",1025,28.57223,77.474898,2,2,3,,Flat,4000
5000000,"near dwarka mor metro station, Sewak Park, New Delhi - Dwarka, Delhi NCR",1000,28.616315841674805,77.03421020507812,3,2,2,,Individual House,5000
4450000,"New Krishna Park, New Delhi - West, Delhi NCR",900,28.6308650970459,77.07584381103516,2,2,1,,Flat,4944
12000000,"Vaishali, Ghaziabad, Delhi NCR",2560,28.6519910148106,77.3517666421428,4,4,2,,Flat,4687
17500000,"Chetan sakhuja D block Moti nagar new delhi 110015, Moti Nagar, New Delhi - West, Delhi NCR",2500,28.65513229370117,77.14551544189453,4,3,,2,Flat,7000
6200000,"Park Facing Unit, Sector 88, Faridabad, Delhi NCR",1565,28.4133389384054,77.3558275936799,3,2,4,,Flat,3961
11000000,"Indirapuram Ghaziabad, Shakti Khand 3, Ghaziabad, Delhi NCR",2100,28.636240005493164,77.43367004394531,4,3,2,,Flat,5238
4950000,"Sector 1, Greater Noida West., Noida Extension, Noida, Delhi NCR",1150,28.562096,77.4524717444809,2,2,3,,Individual House,4304
10500000,"Sector 29, Noida, Delhi NCR",1700,28.56997559,77.33621524,3,3,3,2,Flat,6176
3700000,"sec 37 c, Sector 37C, Gurgaon, Delhi NCR",810,28.447866,76.98171288,2,2,1,,Flat,4567
10500000,"Tulip Violet Society, Sector 69, Gurugram, Haryana 122101, Sector 69, Gurgaon, Delhi NCR",1578,28.3939311479624,77.031069,3,3,2,1,Flat,6653
15000000,"Vaibhav Khand, Ghaziabad, Delhi NCR",3100,28.6357095,77.3655985,4,4,1,,Individual House,4838
5500000,"I 1108 KW Shrishti raj nagar extention Ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",1310,28.70217,77.430308,2,2,4,1,Flat,4198
9500000,"Sector 50, Gurgaon, Delhi NCR",1028,28.413093,77.060553,2,2,3,1,Flat,9241
10500000,"Vasundhara Ghaziabad, Sector 15 Vasundhara, Ghaziabad, Delhi NCR",1900,28.63628196716309,77.43370056152344,6,4,3,,Flat,5526
3500000,"Mahurali, Ghaziabad, Delhi NCR",1100,28.65622329711914,77.4804916381836,2,2,3,,Individual House,3181
3200000,"Shalimar garden, Ghaziabad, Delhi NCR",900,28.6895689,77.3386129,2,2,,,Flat,3555
3700000,"Sector 16, Greater Noida, Delhi NCR",855,28.57786750793457,77.48322296142578,2,2,1,,Flat,4327
3800000,"Crossings Republik, Ghaziabad, Uttar Pradesh, Crossings Republik, Ghaziabad, Delhi NCR",1290,28.6244715,77.4383996,2,2,,,Flat,2945
6700000,"G.T road Ghaziabad, G T Road, Ghaziabad, Delhi NCR",1475,28.6771711817311,77.3373394307079,3,2,3,1,Individual House,4542
6050000,"Sector 119, Noida, Delhi NCR",1325,28.588371,77.400313,3,2,4,,Flat,4566
5500000,"Zeta 1, Greater Noida, Zeta 1, Greater Noida, Delhi NCR",1297,28.507724029974728,77.52093696333596,3,2,3,1,Flat,4240
5400000,"Crossings Republik, Ghaziabad, Crossings Republik, Ghaziabad, Delhi NCR",1600,28.629808,77.440609,3,3,5,1,Flat,3375
5000000,"near dwarka mor metro station, Sewak Park, New Delhi - Dwarka, Delhi NCR",1000,28.616315841674805,77.03421020507812,3,2,2,,Flat,5000
3000000,"2349., Yamuna Expressway, Greater Noida, Delhi NCR",1000,28.309616,77.55859,2,2,2,,Flat,3000
6000000,"127-A turab nagar, ghaziabad, Turab Nagar, Ghaziabad, Delhi NCR",900,28.659698486328125,77.43391418457031,3,2,1,,Individual House,6666
4000000,"Bhopura, Ghaziabad, Delhi NCR",1275,28.7005505,77.3286995,3,2,,,Flat,3137
8500000,"2nd Floor, Sector 68, Gurgaon, Delhi NCR",1219,28.386791,77.049466,2,2,3,,Flat,6972
3800000,"Bhopura, Ghaziabad, Delhi NCR",1275,28.714474,77.3313346293479,3,2,,,Flat,2980
11000000,"Sector 82A, Gurgaon, Delhi NCR",2158,28.3848309,76.9653225,3,3,3,1,Flat,5097
4500000,"Sector 86, Faridabad, Delhi NCR",1248,28.4033165,77.34233,2,2,,,Flat,3605
9000000,"Sector 21D, Faridabad, Delhi NCR",1640,28.417927,77.289035,3,2,,,Flat,5487
4000000,"Swaran Jayanti Puram, Ghaziabad, Delhi NCR",1260,28.6896586,77.4863846,2,2,2,1,Flat,3174
7159999,"Sector 4, Greater Noida, Delhi NCR",1700,28.6109351,77.4294948,4,3,,,Flat,4211
6000000,"Ram Prastha, Ghaziabad, Delhi NCR",1062,28.657986,77.320947,2,2,,,Flat,5649
5500000,"Freedom Fighters Enclave, New Delhi - South, Delhi NCR",950,28.51025009155273,77.1989974975586,2,2,,,Flat,5789
3000000,"Lal Kuan, Ghaziabad, Delhi NCR",1150,28.6336095,77.4713825,2,2,,,Individual House,2608
5200000,"Sector 16, Noida, Delhi NCR",1105,28.5776795,77.3149005,2,2,,,Individual House,4705
5600000,"F003, ground floor, 2bhk, park facing, Sector 143, Noida, Delhi NCR",1030,28.502597,77.428742,2,2,3,,Flat,5436
3850000,"Raj Nagar Extension, Ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",1080,28.703253,77.4212420699908,2,2,3,1,Flat,3564
2720000,"Sector 117, Noida, Delhi NCR",600,28.58036,77.398933,2,2,,,Flat,4533
7100000,"Sector 84, Gurgaon, Sector 84, Gurgaon, Delhi NCR",1725,28.403432,76.965023,3,3,3,,Flat,4115
4450000,"1195 sq feet  ready to move A10 tower, Noida Extension, Noida, Delhi NCR",1195,28.592372,77.453675,2,2,3,,Flat,3723
5500000,"Sector 90, Gurgaon, Delhi NCR",1300,28.4073309,76.9365692,2,2,,,Individual House,4230
4000000,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1144,28.699069,77.4308221137806,2,2,,,Flat,3496
6000000,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1250,28.6392974857698,77.3743218706822,2,2,3,2,Flat,4800
2900000,"Mahagunpuram, Ghaziabad, Delhi NCR",900,28.66605567932129,77.47985076904297,2,2,,1,Individual House,3222
7200000,"14th Floor, Indirapuram, Ghaziabad, Delhi NCR",1080,28.6352719273543,77.370394643261,2,2,3,,Flat,6666
4400000,"B 1408., Omicron 3, Greater Noida, Delhi NCR",1164,28.4772235566093,77.5510646237377,2,2,3,,Individual House,3780
5900000,"Sector 118, Noida, Sector 118, Noida, Delhi NCR",1255,28.580262,77.403976,2,2,1,1,Flat,4701
13500000,"Sector 57, Gurgaon, Delhi NCR",1600,28.4215541,77.0780609,3,3,,,Flat,8437
3600000,"Bhopura, Ghaziabad, Delhi NCR",1072,28.7005505,77.3286995,2,2,1,,Flat,3358
3750000,"Noida Extension, Noida, Noida Extension Block A, Noida, Delhi NCR",1075,28.531915,77.40155,2,2,2,,Flat,3488
4500000,"B-111 Mall Road, Greenfield Colony, Faridabad, Delhi NCR",1200,28.4661095,77.3000508,2,2,2,,Flat,3750
3200000,"NH 24, Ghaziabad, Delhi NCR",808,28.638572,77.4308515,2,2,,1,Flat,3960
9500000,"Kinauni Village, Indirapuram, Ghaziabad, Uttar Pradesh ., Indirapuram, Ghaziabad, Delhi NCR",1650,28.656289,77.3768842285481,3,3,,,Flat,5757
18500000,"Outram Lines, New Delhi - North, Delhi NCR",1600,28.701400756835938,77.20785522460938,3,3,1,,Flat,11562
2900000,"610 tower K urban homes NH 24 Ghaziabad, NH 24, Ghaziabad, Delhi NCR",880,28.658647,77.4757,2,2,1,,Flat,3295
7000000,"Krishna Kunj Apartments, Sector 7 Dwarka, New Delhi - Dwarka, Delhi NCR",1000,28.5876818,77.0728034,3,3,2,,Flat,7000
7500000,"Block 19 Springfield's Colony Sector 31 Faridabad, Sector 31, Faridabad, Delhi NCR",1700,28.4501165,77.3148562,3,3,,1,Individual House,4411
8000000,"149 RajBag GT road shahiba bad, Sahibabad, Ghaziabad, Delhi NCR",1690,28.6644882,77.3474938,3,4,5,,Flat,4733
12000000,"Palam Vihar Pocket H, Gurgaon, Delhi NCR",1800,28.514141082763672,77.03983306884766,3,3,2,2,Flat,6666
26000000,"H-1101., Raj Nagar Extension, Ghaziabad, Delhi NCR",4900,28.701622,77.430153,6,5,8,,Flat,5306
11000000,"Chi 2, Greater Noida, Delhi NCR",2420,28.2734,77.3106,4,4,,,Individual House,4545
11500000,"Sector 56, Gurgaon, Delhi NCR",1456,28.42866,77.0929649221835,3,2,,,Flat,7898
3600000,"Sector 70, Gurgaon, Delhi NCR",501,28.414412,77.04162,2,2,,,Flat,7185
15000000,"Sukhdev Vihar, New Delhi - South, Delhi NCR",1100,28.5538387298584,77.27410125732422,3,2,,,Flat,13636
7000000,"New Colony, Gurgaon, Delhi NCR",1050,28.465525,77.0171795,3,2,,,Flat,6666
5500000,"C 206 Logix Zest, Sector 143, Noida, Delhi NCR",1050,28.5007673300236,77.4242,2,2,2,,Individual House,5238
6800000,"D140., Fateh Nagar, New Delhi - West, Delhi NCR",900,28.634769439697266,77.04912567138672,2,2,,,Flat,7555
5000000,"Indirapuram, Ghaziabad, Nyay Khand 1, Ghaziabad, Delhi NCR",1065,28.634228,77.354869,2,2,3,1,Individual House,4694
5700000,"Sahibabad, Ghaziabad, Delhi NCR",1400,28.6644882,77.3474938,3,3,2,1,Flat,4071
9000000,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1615,28.6437431561802,77.3827590230814,3,2,3,2,Flat,5572
8500000,"sector 111, palam vihar ext., Sector 111, Gurgaon, Delhi NCR",1422,28.524995,77.031893,2,2,4,,Flat,5977
3000000,"street no 31/1 L 1st, Sangam Vihar, New Delhi - South, Delhi NCR",780,28.49855613708496,77.24030303955078,2,2,1,,Flat,3846
35500000,"Sushant Lok, Gurgaon, Delhi NCR",5500,28.4634554,77.076527,4,4,,,Flat,6454
3200000,"Eta 2, Greater Noida, Delhi NCR",1005,28.496992,77.537536,2,2,3,,Flat,3184
4000000,"Raj Nagar, New Delhi - South, Delhi NCR",725,28.63361358642578,77.09880065917969,2,2,1,,Individual House,5517
3800000,"Siddhartha Vihar, Ghaziabad, Delhi NCR",1055,28.6390982,77.412377,2,2,,,Individual House,3601
4000000,"Inderpuri, New Delhi - West, Delhi NCR",765,28.631237,77.1473146,2,2,,,Flat,5228
2650000,"Raj Nagar Extension, Ghaziabad, Delhi NCR",795,28.7040534,77.4373305,2,2,,,Individual House,3333
11500000,"Indirapuram, Ghaziabad, Delhi NCR",1740,28.6493479,77.3696259,3,3,,,Flat,6609
30000000,"Sector b pocket 8&9 vasant kunj., Sector B Vasant Kunj, New Delhi - South, Delhi NCR",2000,28.5264864,77.158826,3,2,3,5,Flat,15000
4500000,"Sun 1, 2101, Omicron 3, Greater Noida, Delhi NCR",1150,28.474501,77.553187,2,2,2,,Flat,3913
4000000,"Greater Noida West, Greater Noida, Delhi NCR",900,28.605958,77.444512,2,2,,,Flat,4444
6000000,"Noida Extension, Noida, Delhi NCR",1430,28.6198420307515,77.4253213540789,3,3,,,Flat,4195
5700000,"Sector 86, Gurgaon, Delhi NCR",1350,28.3984598,76.9410753,2,2,,,Flat,4222
3500000,"Devli, New Delhi - South, Delhi NCR",579,28.4957949,77.2367195,2,2,,,Flat,6044
5500000,"Sector 76, Noida, Delhi NCR",940,28.5684777,77.3775,2,2,,,Flat,5851
11000000,"Sector 70, Gurgaon, Sector 70, Gurgaon, Delhi NCR",1865,28.400504,77.028946,3,3,3,,Flat,5898
3500000,"plot no 419 flat no G3 sector 4 Vaishali Ghaziabad, Sector 4 Vaishali, Ghaziabad, Delhi NCR",700,28.61801528930664,77.27937316894531,2,2,2,2,Flat,5000
8000000,"Sector 69, Gurgaon, Sector 69, Gurgaon, Delhi NCR",1326,28.397731,77.036526,3,3,2,,Flat,6033
12700000,"Sector 37C, Gurgaon, Delhi NCR",2387,28.449908,76.9876925,4,4,,,Flat,5320
3400000,"NH 24, Ghaziabad, Delhi NCR",1020,28.638572,77.4308515,2,2,1,,Flat,3333
6800000,"c block ashoka part 2, Ashoka Enclave Part 2, Faridabad, Delhi NCR",1500,28.4801967,77.3113014,3,2,2,1,Individual House,4533
17500000,"C 06., Sector 9 Dwarka, New Delhi - Dwarka, Delhi NCR",1800,28.5796887,77.0708801,4,3,,1,Flat,9722
8500000,"F 19 b royal casa shushant lok 2 near hong kong bazar sector 57 gurgaon, Golf course Extension Road, Gurgaon, Delhi NCR",1250,28.4157673,77.0852147,3,3,,,Flat,6800
3500000,"Maruti Kunj, Gurgaon, Delhi NCR",900,28.352144241333008,77.0784912109375,2,2,1,,Flat,3888
12000000,"Sector 79, Noida, Delhi NCR",1870,28.5584978,77.3926304,3,4,,,Flat,6417
4200000,"Sector 19, Noida, Delhi NCR",950,28.577393,77.324235,3,2,,,Flat,4421
3000000,"B1-606, Suptertech ECO-!, Noida Extension, Noida, Delhi NCR",890,28.596504,77.330535,2,2,3,1,Flat,3370
3300000,"Star Rameshwaram Society, Raj Nagar Extension, Ghaziabad, Delhi NCR",1065,28.7040534,77.4373305,2,2,3,,Flat,3098
6000000,"Siddhartha Vihar, Ghaziabad, Delhi NCR",1155,28.646286,77.406051,2,2,2,,Flat,5194
16500000,"flat no. C 603 sixth floor plot no.10 sec 5 dwarka New Delhi 110075, Sector 5 Dwarka, New Delhi - Dwarka, Delhi NCR",1725,28.60231547,77.0566328,4,2,2,2,Flat,9565
8950000,"Sector 70A, Gurgaon, Delhi NCR",1262,28.384034,77.01669,2,2,2,,Flat,7091
5000000,"Sector 120, Noida, Sector 120, Noida, Delhi NCR",900,28.532778,77.377052,2,2,2,,Flat,5555
7400000,"sector 118 noida, Sector 118, Noida, Delhi NCR",1650,28.580262,77.403976,3,3,3,,Flat,4484
3900000,"Shipra Suncity, Ghaziabad, Delhi NCR",810,28.6358105,77.3739109,2,2,,,Flat,4814
3800000,"Crossings Republik, Ghaziabad, Delhi NCR",1235,28.624938757423,77.4344565377367,2,2,2,,Flat,3076
2800000,"Raj Nagar Extension, Ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",920,28.704541,77.42919553111565,2,2,2,1,Flat,3043
3620000,"Sector 16C, Greater Noida West, Noida Extension, Noida, Delhi NCR",960,28.620768,77.425805,2,2,3,1,Flat,3770
3500000,"Sector 82, Faridabad, Delhi NCR",750,28.3998257,77.353173,3,2,2,,Flat,4666
6000000,"Mahavir Enclave Part 1, New Delhi - Dwarka, Delhi NCR",900,28.5980365,77.0765245,3,2,,,Individual House,6666
3600000,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1075,28.7040534,77.4373305,2,2,,,Flat,3348
7200000,"Sector 82, Gurgaon, Delhi NCR",1225,28.38981649,76.969342,2,2,,,Flat,5877
6000000,"Amrit Nagar, Ghaziabad, Delhi NCR",1550,28.64221572875977,77.4452896118164,3,2,,,Flat,3870
2850000,"flat no 407 tower A2 SCC heights raj Nagar extension ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",850,28.7062757570334,77.4187932537269,2,2,2,2,Flat,3352
4300000,"Crossings Republik, Ghaziabad, Crossings Republik, Ghaziabad, Delhi NCR",1092,28.6292391988593,77.4402883141157,2,2,2,,Flat,3937
4000000,"20 Floor Salwood Tower, Sector 16, Greater Noida, Delhi NCR",935,28.577868,77.48322,2,2,2,1,Individual House,4278
4500000,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",890,28.5118341904421,77.4112736653187,2,2,3,1,Flat,5056
9500000,"Palam Vihar, Gurgaon, Delhi NCR",1400,28.50042532,77.00773017,2,2,2,,Flat,6785
3550000,"Siddhartha Vihar, Ghaziabad, Delhi NCR",770,28.646286,77.406051,2,2,,1,Flat,4610
4200000,"A305 Moti Residency Rajnagar Extension Morta, Morta, Ghaziabad, Delhi NCR",1335,28.7063305,77.411229,3,3,4,,Flat,3146
5000000,"PI 2, Greater Noida., PI 2, Greater Noida, Delhi NCR",1740,28.475274,77.545978,3,3,3,1,Flat,2873
15500000,"New Delhi, Chittaranjan Park, New Delhi - South, Delhi NCR",1380,28.537872314453125,77.24923706054688,3,3,1,,Flat,11231
3100000,"Raj Nagar Extension, Ghaziabad, Delhi NCR",955,28.701595,77.427639,2,2,,,Flat,3246
7509999,"Sector 77, Noida, Sector 77, Noida, Delhi NCR",1295,28.5720422763446,77.3910687279008,2,2,4,1,Flat,5799
7000000,"Gurgaon - Faridabad Road, Gurgaon, Delhi NCR",1097,28.436305,77.13605,2,2,,,Flat,6381
4370000,"Mahavir Enclave Part 1, New Delhi - Dwarka, Delhi NCR",720,28.5980365,77.0765245,2,2,2,,Flat,6069
2600000,"Shyam Park Main, Ghaziabad, Delhi NCR",750,28.6757134,77.3713574,2,2,,,Flat,3466
5500000,"Noida Extension, Noida, Delhi NCR",1320,28.620301,77.422387,3,3,,,Flat,4166
